[prop_DeleteUnion|
 generated  error   fail   pass /  total     time test name
[ ]  20834      0      0   5468 / 500000     5.8s test_prop_DeleteUnion (collecting)
[ ]  21334      0      0   5597 / 500000     5.9s test_prop_DeleteUnion (collecting)
[ ]  21749      0      0   5710 / 500000     6.0s test_prop_DeleteUnion (collecting)
[ ]  22051      0      0   5789 / 500000     6.1s test_prop_DeleteUnion (collecting)
[ ]  22588      0      0   5944 / 500000     6.2s test_prop_DeleteUnion (collecting)
[ ]  22939      0      0   6030 / 500000     6.3s test_prop_DeleteUnion (collecting)
[ ]  23366      0      0   6140 / 500000     6.4s test_prop_DeleteUnion (collecting)
[ ]  23661      0      0   6221 / 500000     6.5s test_prop_DeleteUnion (collecting)
[ ]  24010      0      0   6301 / 500000     6.6s test_prop_DeleteUnion (collecting)
[ ]  24386      0      0   6406 / 500000     6.7s test_prop_DeleteUnion (collecting)
[ ]  24708      0      0   6481 / 500000     6.8s test_prop_DeleteUnion (collecting)
[ ]  25133      0      0   6581 / 500000     6.9s test_prop_DeleteUnion (collecting)
[ ]  25622      0      0   6707 / 500000     7.0s test_prop_DeleteUnion (collecting)
[ ]  25987      0      0   6806 / 500000     7.1s test_prop_DeleteUnion (collecting)
[ ]  26353      0      0   6901 / 500000   107.4s test_prop_DeleteUnion (collecting)
[ ]  26720      0      0   7004 / 500000   107.5s test_prop_DeleteUnion (collecting)
[ ]  26948      0      0   7063 / 500000   107.6s test_prop_DeleteUnion (collecting)
[ ]  27364      0      0   7179 / 500000   107.7s test_prop_DeleteUnion (collecting)
[ ]  27706      0      0   7273 / 500000   107.8s test_prop_DeleteUnion (collecting)
[ ]  28183      0      0   7401 / 500000   107.9s test_prop_DeleteUnion (collecting)
[ ]  28463      0      0   7462 / 500000   108.0s test_prop_DeleteUnion (collecting)
[ ]  28881      0      0   7566 / 500000   108.1s test_prop_DeleteUnion (collecting)
[ ]  29289      0      0   7672 / 500000   108.2s test_prop_DeleteUnion (collecting)
[ ]  29710      0      0   7785 / 500000   108.3s test_prop_DeleteUnion (collecting)
[ ]  30155      0      0   7900 / 500000   108.4s test_prop_DeleteUnion (collecting)
[ ]  30500      0      0   7984 / 500000   108.5s test_prop_DeleteUnion (collecting)
[ ]  30960      0      0   8103 / 500000   108.6s test_prop_DeleteUnion (collecting)
[ ]  31270      0      0   8183 / 500000   108.7s test_prop_DeleteUnion (collecting)
[ ]  31582      0      0   8271 / 500000   108.8s test_prop_DeleteUnion (collecting)
[ ]  31904      0      0   8351 / 500000   108.9s test_prop_DeleteUnion (collecting)
[ ]  32337      0      0   8459 / 500000   109.0s test_prop_DeleteUnion (collecting)
[ ]  32736      0      0   8549 / 500000   109.1s test_prop_DeleteUnion (collecting)
[ ]  33052      0      0   8623 / 500000   109.2s test_prop_DeleteUnion (collecting)
[ ]  33448      0      0   8720 / 500000   109.3s test_prop_DeleteUnion (collecting)
[ ]  33828      0      0   8804 / 500000   109.4s test_prop_DeleteUnion (collecting)
[ ]  34134      0      0   8880 / 500000   109.5s test_prop_DeleteUnion (collecting)
[ ]  34606      0      0   8996 / 500000   109.6s test_prop_DeleteUnion (collecting)
[ ]  35059      0      0   9126 / 500000   109.7s test_prop_DeleteUnion (collecting)
[ ]  35310      0      0   9194 / 500000   109.8s test_prop_DeleteUnion (collecting)
[ ]  35724      0      0   9305 / 500000   109.9s test_prop_DeleteUnion (collecting)
[ ]  36026      0      0   9383 / 500000   110.0s test_prop_DeleteUnion (collecting)
[ ]  36363      0      0   9468 / 500000   110.1s test_prop_DeleteUnion (collecting)
[ ]  36748      0      0   9578 / 500000   110.2s test_prop_DeleteUnion (collecting)
[ ]  37059      0      0   9665 / 500000   110.3s test_prop_DeleteUnion (collecting)
[ ]  37370      0      0   9750 / 500000   110.4s test_prop_DeleteUnion (collecting)
[ ]  37781      0      0   9863 / 500000   110.5s test_prop_DeleteUnion (collecting)
[ ]  38203      0      0   9968 / 500000   110.6s test_prop_DeleteUnion (collecting)
[ ]  38583      0      0  10083 / 500000   110.7s test_prop_DeleteUnion (collecting)
[ ]  38986      0      0  10197 / 500000   110.8s test_prop_DeleteUnion (collecting)
[ ]  39460      0      0  10314 / 500000   110.9s test_prop_DeleteUnion (collecting)
[ ]  39929      0      0  10427 / 500000   111.0s test_prop_DeleteUnion (collecting)
[ ]  40234      0      0  10503 / 500000   111.1s test_prop_DeleteUnion (collecting)
[ ]  40517      0      0  10567 / 500000   111.2s test_prop_DeleteUnion (collecting)
[ ]  40855      0      0  10669 / 500000   111.3s test_prop_DeleteUnion (collecting)
[ ]  41179      0      0  10753 / 500000   111.4s test_prop_DeleteUnion (collecting)
[ ]  41582      0      0  10858 / 500000   111.6s test_prop_DeleteUnion (collecting)
[ ]  41988      0      0  10972 / 500000   111.7s test_prop_DeleteUnion (collecting)
[ ]  42464      0      0  11099 / 500000   111.8s test_prop_DeleteUnion (collecting)
[ ]  42878      0      0  11197 / 500000   111.9s test_prop_DeleteUnion (collecting)
[ ]  43273      0      0  11297 / 500000   112.0s test_prop_DeleteUnion (collecting)
[ ]  43663      0      0  11380 / 500000   112.1s test_prop_DeleteUnion (collecting)
[ ]  44157      0      0  11508 / 500000   112.2s test_prop_DeleteUnion (collecting)
[ ]  44453      0      0  11576 / 500000   112.3s test_prop_DeleteUnion (collecting)
[ ]  44897      0      0  11682 / 500000   112.4s test_prop_DeleteUnion (collecting)
[ ]  45174      0      0  11744 / 500000   112.5s test_prop_DeleteUnion (collecting)
[ ]  45527      0      0  11845 / 500000   112.6s test_prop_DeleteUnion (collecting)
[ ]  45854      0      0  11938 / 500000   112.7s test_prop_DeleteUnion (collecting)
[ ]  46284      0      0  12045 / 500000   112.8s test_prop_DeleteUnion (collecting)
[ ]  46628      0      0  12128 / 500000   112.9s test_prop_DeleteUnion (collecting)
[ ]  47003      0      0  12231 / 500000   113.0s test_prop_DeleteUnion (collecting)
[ ]  47430      0      0  12345 / 500000   113.1s test_prop_DeleteUnion (collecting)
[ ]  47784      0      0  12441 / 500000   113.2s test_prop_DeleteUnion (collecting)
[ ]  48129      0      0  12549 / 500000   113.3s test_prop_DeleteUnion (collecting)
[ ]  48441      0      0  12635 / 500000   113.4s test_prop_DeleteUnion (collecting)
[ ]  48734      0      0  12704 / 500000   113.5s test_prop_DeleteUnion (collecting)
[ ]  49277      0      0  12863 / 500000   113.6s test_prop_DeleteUnion (collecting)
[ ]  49848      0      0  13004 / 500000   113.7s test_prop_DeleteUnion (collecting)
[ ]  50200      0      0  13101 / 500000   113.8s test_prop_DeleteUnion (collecting)
[ ]  50477      0      0  13177 / 500000   113.9s test_prop_DeleteUnion (collecting)
[ ]  50974      0      0  13310 / 500000   114.0s test_prop_DeleteUnion (collecting)
[ ]  51255      0      0  13384 / 500000   114.1s test_prop_DeleteUnion (collecting)
[ ]  51663      0      0  13490 / 500000   114.2s test_prop_DeleteUnion (collecting)
[ ]  51949      0      0  13578 / 500000   114.3s test_prop_DeleteUnion (collecting)
[ ]  52518      0      0  13727 / 500000   114.4s test_prop_DeleteUnion (collecting)
[ ]  52833      0      0  13809 / 500000   114.5s test_prop_DeleteUnion (collecting)
[ ]  53197      0      0  13902 / 500000   114.6s test_prop_DeleteUnion (collecting)
[ ]  53579      0      0  14003 / 500000   114.7s test_prop_DeleteUnion (collecting)
[ ]  53978      0      0  14123 / 500000   114.8s test_prop_DeleteUnion (collecting)
[ ]  54399      0      0  14243 / 500000   114.9s test_prop_DeleteUnion (collecting)
[ ]  54803      0      0  14357 / 500000   115.0s test_prop_DeleteUnion (collecting)
[ ]  55157      0      0  14447 / 500000   115.1s test_prop_DeleteUnion (collecting)
[ ]  55541      0      0  14545 / 500000   115.2s test_prop_DeleteUnion (collecting)
[ ]  55959      0      0  14661 / 500000   115.3s test_prop_DeleteUnion (collecting)
[ ]  56494      0      0  14793 / 500000   115.4s test_prop_DeleteUnion (collecting)
[ ]  56805      0      0  14877 / 500000   115.5s test_prop_DeleteUnion (collecting)
[ ]  57082      0      0  14952 / 500000   115.6s test_prop_DeleteUnion (collecting)
[ ]  57563      0      0  15079 / 500000   115.7s test_prop_DeleteUnion (collecting)
[ ]  57943      0      0  15188 / 500000   115.8s test_prop_DeleteUnion (collecting)
[ ]  58275      0      0  15279 / 500000   115.9s test_prop_DeleteUnion (collecting)
[ ]  58642      0      0  15374 / 500000   116.0s test_prop_DeleteUnion (collecting)
[ ]  59123      0      0  15510 / 500000   116.2s test_prop_DeleteUnion (collecting)
[ ]  59461      0      0  15605 / 500000   116.3s test_prop_DeleteUnion (collecting)
[ ]  59743      0      0  15672 / 500000   116.4s test_prop_DeleteUnion (collecting)
[ ]  60459      0      0  15862 / 500000   116.5s test_prop_DeleteUnion (collecting)
[ ]  60921      0      0  15982 / 500000   116.6s test_prop_DeleteUnion (collecting)
[ ]  61258      0      0  16066 / 500000   116.7s test_prop_DeleteUnion (collecting)
[ ]  61688      0      0  16182 / 500000   116.8s test_prop_DeleteUnion (collecting)
[ ]  61970      0      0  16250 / 500000   116.9s test_prop_DeleteUnion (collecting)
[ ]  62429      0      0  16375 / 500000   117.0s test_prop_DeleteUnion (collecting)
[ ]  62834      0      0  16485 / 500000   117.1s test_prop_DeleteUnion (collecting)
[ ]  63257      0      0  16598 / 500000   117.2s test_prop_DeleteUnion (collecting)
[ ]  63635      0      0  16675 / 500000   117.3s test_prop_DeleteUnion (collecting)
[ ]  64124      0      0  16795 / 500000   117.4s test_prop_DeleteUnion (collecting)
[ ]  64504      0      0  16885 / 500000   117.5s test_prop_DeleteUnion (collecting)
[ ]  64753      0      0  16952 / 500000   117.6s test_prop_DeleteUnion (collecting)
[ ]  65097      0      0  17046 / 500000   117.7s test_prop_DeleteUnion (collecting)
[ ]  65427      0      0  17129 / 500000   117.8s test_prop_DeleteUnion (collecting)
[ ]  65760      0      0  17222 / 500000   117.9s test_prop_DeleteUnion (collecting)
[ ]  66196      0      0  17344 / 500000   118.0s test_prop_DeleteUnion (collecting)
[ ]  66560      0      0  17437 / 500000   118.1s test_prop_DeleteUnion (collecting)
[ ]  67045      0      0  17554 / 500000   118.2s test_prop_DeleteUnion (collecting)
[ ]  67402      0      0  17660 / 500000   118.3s test_prop_DeleteUnion (collecting)
[ ]  67777      0      0  17758 / 500000   118.4s test_prop_DeleteUnion (collecting)
[ ]  68162      0      0  17853 / 500000   118.5s test_prop_DeleteUnion (collecting)
[ ]  68528      0      0  17955 / 500000   118.6s test_prop_DeleteUnion (collecting)
[ ]  68916      0      0  18060 / 500000   118.7s test_prop_DeleteUnion (collecting)
[ ]  69404      0      0  18192 / 500000   118.8s test_prop_DeleteUnion (collecting)
[ ]  69851      0      0  18308 / 500000   118.9s test_prop_DeleteUnion (collecting)
[ ]  70317      0      0  18435 / 500000   119.0s test_prop_DeleteUnion (collecting)
[ ]  70877      0      0  18581 / 500000   119.1s test_prop_DeleteUnion (collecting)
[ ]  71271      0      0  18695 / 500000   119.2s test_prop_DeleteUnion (collecting)
[ ]  71757      0      0  18818 / 500000   119.3s test_prop_DeleteUnion (collecting)
[ ]  72150      0      0  18923 / 500000   119.4s test_prop_DeleteUnion (collecting)
[ ]  72440      0      0  19010 / 500000   119.6s test_prop_DeleteUnion (collecting)
[ ]  72736      0      0  19084 / 500000   119.7s test_prop_DeleteUnion (collecting)
[ ]  73047      0      0  19157 / 500000   119.8s test_prop_DeleteUnion (collecting)
[ ]  73473      0      0  19260 / 500000   119.9s test_prop_DeleteUnion (collecting)
[ ]  74002      0      0  19372 / 500000   120.0s test_prop_DeleteUnion (collecting)
[ ]  74372      0      0  19467 / 500000   120.1s test_prop_DeleteUnion (collecting)
[ ]  74809      0      0  19587 / 500000   120.2s test_prop_DeleteUnion (collecting)
[ ]  75190      0      0  19680 / 500000   120.3s test_prop_DeleteUnion (collecting)
[ ]  75255      0      0  19697 / 500000   132.9s test_prop_DeleteUnion (collecting)
[ ]  75558      0      0  19780 / 500000   133.0s test_prop_DeleteUnion (collecting)
[ ]  75868      0      0  19850 / 500000   133.1s test_prop_DeleteUnion (collecting)
[ ]  76130      0      0  19914 / 500000   133.2s test_prop_DeleteUnion (collecting)
[ ]  76447      0      0  20005 / 500000   133.3s test_prop_DeleteUnion (collecting)
[ ]  76791      0      0  20087 / 500000   133.4s test_prop_DeleteUnion (collecting)
[ ]  77137      0      0  20176 / 500000   133.5s test_prop_DeleteUnion (collecting)
[ ]  77620      0      0  20308 / 500000   133.6s test_prop_DeleteUnion (collecting)
[ ]  78064      0      0  20416 / 500000   133.7s test_prop_DeleteUnion (collecting)
[ ]  78458      0      0  20500 / 500000   133.8s test_prop_DeleteUnion (collecting)
[ ]  78892      0      0  20626 / 500000   133.9s test_prop_DeleteUnion (collecting)
[ ]  79207      0      0  20702 / 500000   134.0s test_prop_DeleteUnion (collecting)
[ ]  79599      0      0  20812 / 500000   134.1s test_prop_DeleteUnion (collecting)
[ ]  79916      0      0  20900 / 500000   134.2s test_prop_DeleteUnion (collecting)
[ ]  80367      0      0  21013 / 500000   134.3s test_prop_DeleteUnion (collecting)
[ ]  80838      0      0  21137 / 500000   134.4s test_prop_DeleteUnion (collecting)
[ ]  81138      0      0  21214 / 500000   134.5s test_prop_DeleteUnion (collecting)
[ ]  81450      0      0  21305 / 500000   134.6s test_prop_DeleteUnion (collecting)
[ ]  81753      0      0  21378 / 500000   134.7s test_prop_DeleteUnion (collecting)
[ ]  82131      0      0  21481 / 500000   134.8s test_prop_DeleteUnion (collecting)
[ ]  82545      0      0  21596 / 500000   134.9s test_prop_DeleteUnion (collecting)
[ ]  82912      0      0  21703 / 500000   135.0s test_prop_DeleteUnion (collecting)
[ ]  83302      0      0  21803 / 500000   135.1s test_prop_DeleteUnion (collecting)
[ ]  83650      0      0  21897 / 500000   135.2s test_prop_DeleteUnion (collecting)
[ ]  84021      0      0  21975 / 500000   135.3s test_prop_DeleteUnion (collecting)
[ ]  84389      0      0  22063 / 500000   135.5s test_prop_DeleteUnion (collecting)
[ ]  84709      0      0  22155 / 500000   135.6s test_prop_DeleteUnion (collecting)
[ ]  85042      0      0  22254 / 500000   135.7s test_prop_DeleteUnion (collecting)
[ ]  85468      0      0  22363 / 500000   135.8s test_prop_DeleteUnion (collecting)
[ ]  85984      0      0  22504 / 500000   135.9s test_prop_DeleteUnion (collecting)
[ ]  86405      0      0  22600 / 500000   136.0s test_prop_DeleteUnion (collecting)
[ ]  86934      0      0  22756 / 500000   136.1s test_prop_DeleteUnion (collecting)
[ ]  87324      0      0  22852 / 500000   136.2s test_prop_DeleteUnion (collecting)
[ ]  87818      0      0  22965 / 500000   136.3s test_prop_DeleteUnion (collecting)
[ ]  88252      0      0  23065 / 500000   136.4s test_prop_DeleteUnion (collecting)
[ ]  88676      0      0  23161 / 500000   136.5s test_prop_DeleteUnion (collecting)
[ ]  89040      0      0  23265 / 500000   136.6s test_prop_DeleteUnion (collecting)
[ ]  89332      0      0  23339 / 500000   136.7s test_prop_DeleteUnion (collecting)
[ ]  89812      0      0  23452 / 500000   136.8s test_prop_DeleteUnion (collecting)
[ ]  90324      0      0  23603 / 500000   136.9s test_prop_DeleteUnion (collecting)
[ ]  90697      0      0  23703 / 500000   137.0s test_prop_DeleteUnion (collecting)
[ ]  90925      0      0  23770 / 500000   137.1s test_prop_DeleteUnion (collecting)
[ ]  91345      0      0  23879 / 500000   137.2s test_prop_DeleteUnion (collecting)
[ ]  91788      0      0  23995 / 500000   137.3s test_prop_DeleteUnion (collecting)
[ ]  92094      0      0  24070 / 500000   137.4s test_prop_DeleteUnion (collecting)
[ ]  92331      0      0  24137 / 500000   137.5s test_prop_DeleteUnion (collecting)
[ ]  92597      0      0  24195 / 500000   137.6s test_prop_DeleteUnion (collecting)
[ ]  93028      0      0  24313 / 500000   137.7s test_prop_DeleteUnion (collecting)
[ ]  93323      0      0  24398 / 500000   137.8s test_prop_DeleteUnion (collecting)
[ ]  93542      0      0  24454 / 500000   137.9s test_prop_DeleteUnion (collecting)
[ ]  93842      0      0  24526 / 500000   138.0s test_prop_DeleteUnion (collecting)
[ ]  94346      0      0  24650 / 500000   138.1s test_prop_DeleteUnion (collecting)
[ ]  94694      0      0  24726 / 500000   138.2s test_prop_DeleteUnion (collecting)
[ ]  94975      0      0  24808 / 500000   138.3s test_prop_DeleteUnion (collecting)
[ ]  95291      0      0  24896 / 500000   138.4s test_prop_DeleteUnion (collecting)
[ ]  95800      0      0  25020 / 500000   138.5s test_prop_DeleteUnion (collecting)
